province,speculation,type_culture,year,rendement
Sanguie,igname,pure,2018,
Sanguie,igname,pure,2019,
Sanguie,igname,pure,2020,
Sanguie,igname,pure,2021,
Sissili,igname,pure,2012,13899
Sissili,igname,pure,2013,6377
Sissili,igname,pure,2014,9153
Sissili,igname,pure,2015,7161
Sissili,igname,pure,2016,6749
Sissili,igname,pure,2017,16408
Sissili,igname,pure,2018,14589
Sissili,igname,pure,2019,17226
Sissili,igname,pure,2020,15619
Sissili,igname,pure,2021,14271
Ziro,igname,pure,2012,
Ziro,igname,pure,2013,
Ziro,igname,pure,2014,
Ziro,igname,pure,2015,
Ziro,igname,pure,2016,
Ziro,igname,pure,2017,800
Ziro,igname,pure,2018,
Ziro,igname,pure,2019,
Ziro,igname,pure,2020,
Ziro,igname,pure,2021,
Bazega,igname,pure,2012,0
Bazega,igname,pure,2013,0
Bazega,igname,pure,2014,0
Bazega,igname,pure,2015,0
Bazega,igname,pure,2016,0
Bazega,igname,pure,2017,0
Bazega,igname,pure,2018,0
Bazega,igname,pure,2019,0
Bazega,igname,pure,2020,0
Bazega,igname,pure,2021,11469
Nahouri,igname,pure,2012,
Nahouri,igname,pure,2013,
Nahouri,igname,pure,2014,
Nahouri,igname,pure,2015,
Nahouri,igname,pure,2016,
Nahouri,igname,pure,2017,880
Nahouri,igname,pure,2018,
Nahouri,igname,pure,2019,
Nahouri,igname,pure,2020,
Nahouri,igname,pure,2021,
Zoundweogo,igname,pure,2012,0
Zoundweogo,igname,pure,2013,0
Zoundweogo,igname,pure,2014,0
Zoundweogo,igname,pure,2015,0
Zoundweogo,igname,pure,2016,0
Zoundweogo,igname,pure,2017,0
Zoundweogo,igname,pure,2018,0
Zoundweogo,igname,pure,2019,0
Zoundweogo,igname,pure,2020,0
Zoundweogo,igname,pure,2021,0
Gnagna,igname,pure,2012,0
Gnagna,igname,pure,2013,0
Gnagna,igname,pure,2014,0
Gnagna,igname,pure,2015,0
Gnagna,igname,pure,2016,0
Gnagna,igname,pure,2017,0
Gnagna,igname,pure,2018,0
Gnagna,igname,pure,2019,0
Gnagna,igname,pure,2020,0
Gnagna,igname,pure,2021,0
Gourma,igname,pure,2012,0
Gourma,igname,pure,2013,0
Gourma,igname,pure,2014,0
Gourma,igname,pure,2015,0
Gourma,igname,pure,2016,0
Gourma,igname,pure,2017,0
Gourma,igname,pure,2018,0
Gourma,igname,pure,2019,0
Gourma,igname,pure,2020,0
Gourma,igname,pure,2021,0
Komandjoari,igname,pure,2012,0
Komandjoari,igname,pure,2013,0
Komandjoari,igname,pure,2014,0
Komandjoari,igname,pure,2015,0
Komandjoari,igname,pure,2016,0
Komandjoari,igname,pure,2017,0
Komandjoari,igname,pure,2018,0
Komandjoari,igname,pure,2019,0
Komandjoari,igname,pure,2020,0
Komandjoari,igname,pure,2021,0
Kompienga,igname,pure,2012,
Kompienga,igname,pure,2013,
Kompienga,igname,pure,2014,
Kompienga,igname,pure,2015,4092
Kompienga,igname,pure,2016,
Kompienga,igname,pure,2017,
Kompienga,igname,pure,2018,10000
Kompienga,igname,pure,2019,
Kompienga,igname,pure,2020,
Kompienga,igname,pure,2021,
Tapoa,igname,pure,2012,
Tapoa,igname,pure,2013,
Tapoa,igname,pure,2014,
Tapoa,igname,pure,2015,
Tapoa,igname,pure,2016,
Tapoa,igname,pure,2017,
Tapoa,igname,pure,2018,
Tapoa,igname,pure,2019,800
Tapoa,igname,pure,2020,
Tapoa,igname,pure,2021,
Houet,igname,pure,2012,5576
Houet,igname,pure,2013,2332
Houet,igname,pure,2014,654
Houet,igname,pure,2015,1314
Houet,igname,pure,2016,
Houet,igname,pure,2017,
Houet,igname,pure,2018,
Houet,igname,pure,2019,
Houet,igname,pure,2020,8992
Houet,igname,pure,2021,48762
Kenedougou,igname,pure,2012,8114
Kenedougou,igname,pure,2013,6844
Kenedougou,igname,pure,2014,6895
Kenedougou,igname,pure,2015,5144
Kenedougou,igname,pure,2016,5414
Kenedougou,igname,pure,2017,10540
Kenedougou,igname,pure,2018,5502
Kenedougou,igname,pure,2019,4010
Kenedougou,igname,pure,2020,5622
Kenedougou,igname,pure,2021,8330
Tuy,igname,pure,2012,0
Tuy,igname,pure,2013,0
Tuy,igname,pure,2014,0
Tuy,igname,pure,2015,0
Tuy,igname,pure,2016,0
Tuy,igname,pure,2017,0
Tuy,igname,pure,2018,0
Tuy,igname,pure,2019,0
Tuy,igname,pure,2020,0
Tuy,igname,pure,2021,0
Loroum,igname,pure,2012,0
Loroum,igname,pure,2013,0
Loroum,igname,pure,2014,0
Loroum,igname,pure,2015,0
Loroum,igname,pure,2016,0
Loroum,igname,pure,2017,0
Loroum,igname,pure,2018,0
Loroum,igname,pure,2019,0
Loroum,igname,pure,2020,0
Loroum,igname,pure,2021,0
Passore,igname,pure,2012,
Passore,igname,pure,2013,
Passore,igname,pure,2014,
Passore,igname,pure,2015,
Passore,igname,pure,2016,245
Passore,igname,pure,2017,
Passore,igname,pure,2018,
