province,speculation,type_culture,year,rendement
Boulkiemde,fonio,pure,2019,0
Boulkiemde,fonio,pure,2020,0
Boulkiemde,fonio,pure,2021,0
Sanguie,fonio,pure,2012,0
Sanguie,fonio,pure,2013,0
Sanguie,fonio,pure,2014,0
Sanguie,fonio,pure,2015,0
Sanguie,fonio,pure,2016,0
Sanguie,fonio,pure,2017,0
Sanguie,fonio,pure,2018,0
Sanguie,fonio,pure,2019,0
Sanguie,fonio,pure,2020,0
Sanguie,fonio,pure,2021,0
Sissili,fonio,pure,2012,0
Sissili,fonio,pure,2013,0
Sissili,fonio,pure,2014,0
Sissili,fonio,pure,2015,0
Sissili,fonio,pure,2016,0
Sissili,fonio,pure,2017,0
Sissili,fonio,pure,2018,0
Sissili,fonio,pure,2019,0
Sissili,fonio,pure,2020,0
Sissili,fonio,pure,2021,0
Ziro,fonio,pure,2012,0
Ziro,fonio,pure,2013,0
Ziro,fonio,pure,2014,0
Ziro,fonio,pure,2015,0
Ziro,fonio,pure,2016,0
Ziro,fonio,pure,2017,0
Ziro,fonio,pure,2018,0
Ziro,fonio,pure,2019,0
Ziro,fonio,pure,2020,0
Ziro,fonio,pure,2021,0
Bazega,fonio,pure,2012,0
Bazega,fonio,pure,2013,0
Bazega,fonio,pure,2014,0
Bazega,fonio,pure,2015,0
Bazega,fonio,pure,2016,0
Bazega,fonio,pure,2017,0
Bazega,fonio,pure,2018,0
Bazega,fonio,pure,2019,0
Bazega,fonio,pure,2020,0
Bazega,fonio,pure,2021,0
Nahouri,fonio,pure,2012,0
Nahouri,fonio,pure,2013,0
Nahouri,fonio,pure,2014,0
Nahouri,fonio,pure,2015,0
Nahouri,fonio,pure,2016,0
Nahouri,fonio,pure,2017,0
Nahouri,fonio,pure,2018,0
Nahouri,fonio,pure,2019,0
Nahouri,fonio,pure,2020,0
Nahouri,fonio,pure,2021,0
Zoundweogo,fonio,pure,2012,0
Zoundweogo,fonio,pure,2013,0
Zoundweogo,fonio,pure,2014,0
Zoundweogo,fonio,pure,2015,0
Zoundweogo,fonio,pure,2016,0
Zoundweogo,fonio,pure,2017,0
Zoundweogo,fonio,pure,2018,0
Zoundweogo,fonio,pure,2019,0
Zoundweogo,fonio,pure,2020,0
Zoundweogo,fonio,pure,2021,0
Gnagna,fonio,pure,2012,
Gnagna,fonio,pure,2013,
Gnagna,fonio,pure,2014,500
Gnagna,fonio,pure,2015,
Gnagna,fonio,pure,2016,
Gnagna,fonio,pure,2017,
Gnagna,fonio,pure,2018,
Gnagna,fonio,pure,2019,
Gnagna,fonio,pure,2020,
Gnagna,fonio,pure,2021,
Gourma,fonio,pure,2012,0
Gourma,fonio,pure,2013,0
Gourma,fonio,pure,2014,0
Gourma,fonio,pure,2015,0
Gourma,fonio,pure,2016,0
Gourma,fonio,pure,2017,0
Gourma,fonio,pure,2018,0
Gourma,fonio,pure,2019,0
Gourma,fonio,pure,2020,0
Gourma,fonio,pure,2021,0
Komandjoari,fonio,pure,2012,0
Komandjoari,fonio,pure,2013,0
Komandjoari,fonio,pure,2014,0
Komandjoari,fonio,pure,2015,0
Komandjoari,fonio,pure,2016,0
Komandjoari,fonio,pure,2017,0
Komandjoari,fonio,pure,2018,0
Komandjoari,fonio,pure,2019,0
Komandjoari,fonio,pure,2020,0
Komandjoari,fonio,pure,2021,0
Kompienga,fonio,pure,2012,0
Kompienga,fonio,pure,2013,0
Kompienga,fonio,pure,2014,0
Kompienga,fonio,pure,2015,0
Kompienga,fonio,pure,2016,0
Kompienga,fonio,pure,2017,0
Kompienga,fonio,pure,2018,0
Kompienga,fonio,pure,2019,0
Kompienga,fonio,pure,2020,0
Kompienga,fonio,pure,2021,0
Tapoa,fonio,pure,2012,
Tapoa,fonio,pure,2013,
Tapoa,fonio,pure,2014,
Tapoa,fonio,pure,2015,464
Tapoa,fonio,pure,2016,
Tapoa,fonio,pure,2017,
Tapoa,fonio,pure,2018,
Tapoa,fonio,pure,2019,
Tapoa,fonio,pure,2020,
Tapoa,fonio,pure,2021,
Houet,fonio,pure,2012,1110
Houet,fonio,pure,2013,924
Houet,fonio,pure,2014,234
Houet,fonio,pure,2015,
Houet,fonio,pure,2016,
Houet,fonio,pure,2017,
Houet,fonio,pure,2018,
Houet,fonio,pure,2019,
Houet,fonio,pure,2020,480
Houet,fonio,pure,2021,720
Kenedougou,fonio,pure,2012,578
Kenedougou,fonio,pure,2013,840
Kenedougou,fonio,pure,2014,862
Kenedougou,fonio,pure,2015,480
Kenedougou,fonio,pure,2016,
Kenedougou,fonio,pure,2017,
Kenedougou,fonio,pure,2018,
Kenedougou,fonio,pure,2019,
Kenedougou,fonio,pure,2020,609
Kenedougou,fonio,pure,2021,351
Tuy,fonio,pure,2012,
Tuy,fonio,pure,2013,
Tuy,fonio,pure,2014,
Tuy,fonio,pure,2015,
Tuy,fonio,pure,2016,440
Tuy,fonio,pure,2017,
Tuy,fonio,pure,2018,
Tuy,fonio,pure,2019,
Tuy,fonio,pure,2020,
Tuy,fonio,pure,2021,
Loroum,fonio,pure,2012,800
Loroum,fonio,pure,2013,
Loroum,fonio,pure,2014,629
Loroum,fonio,pure,2015,613
Loroum,fonio,pure,2016,634
Loroum,fonio,pure,2017,356
Loroum,fonio,pure,2018,583
Loroum,fonio,pure,2019,557
Loroum,fonio,pure,2020,649
Loroum,fonio,pure,2021,
Passore,fonio,pure,2012,
Passore,fonio,pure,2013,283
Passore,fonio,pure,2014,
Passore,fonio,pure,2015,
Passore,fonio,pure,2016,400
Passore,fonio,pure,2017,
Passore,fonio,pure,2018,
