province,speculation,type_culture,year,rendement
Bam,sorgho rouge,pure,2017,360
Bam,sorgho rouge,pure,2018,
Bam,sorgho rouge,pure,2019,
Bam,sorgho rouge,pure,2020,840
Bam,sorgho rouge,pure,2021,1400
Namentenga,sorgho rouge,pure,2012,1160
Namentenga,sorgho rouge,pure,2013,
Namentenga,sorgho rouge,pure,2014,1616
Namentenga,sorgho rouge,pure,2015,
Namentenga,sorgho rouge,pure,2016,1451
Namentenga,sorgho rouge,pure,2017,
Namentenga,sorgho rouge,pure,2018,1650
Namentenga,sorgho rouge,pure,2019,
Namentenga,sorgho rouge,pure,2020,451
Namentenga,sorgho rouge,pure,2021,480
Sanmatenga,sorgho rouge,pure,2012,920
Sanmatenga,sorgho rouge,pure,2013,
Sanmatenga,sorgho rouge,pure,2014,938
Sanmatenga,sorgho rouge,pure,2015,200
Sanmatenga,sorgho rouge,pure,2016,729
Sanmatenga,sorgho rouge,pure,2017,294
Sanmatenga,sorgho rouge,pure,2018,800
Sanmatenga,sorgho rouge,pure,2019,674
Sanmatenga,sorgho rouge,pure,2020,780
Sanmatenga,sorgho rouge,pure,2021,457
Boulkiemde,sorgho rouge,pure,2012,749
Boulkiemde,sorgho rouge,pure,2013,859
Boulkiemde,sorgho rouge,pure,2014,968
Boulkiemde,sorgho rouge,pure,2015,577
Boulkiemde,sorgho rouge,pure,2016,957
Boulkiemde,sorgho rouge,pure,2017,424
Boulkiemde,sorgho rouge,pure,2018,899
Boulkiemde,sorgho rouge,pure,2019,810
Boulkiemde,sorgho rouge,pure,2020,1202
Boulkiemde,sorgho rouge,pure,2021,773
Sanguie,sorgho rouge,pure,2012,1173
Sanguie,sorgho rouge,pure,2013,1070
Sanguie,sorgho rouge,pure,2014,719
Sanguie,sorgho rouge,pure,2015,1654
Sanguie,sorgho rouge,pure,2016,1114
Sanguie,sorgho rouge,pure,2017,1068
Sanguie,sorgho rouge,pure,2018,1458
Sanguie,sorgho rouge,pure,2019,936
Sanguie,sorgho rouge,pure,2020,735
Sanguie,sorgho rouge,pure,2021,486
Sissili,sorgho rouge,pure,2012,1286
Sissili,sorgho rouge,pure,2013,1064
Sissili,sorgho rouge,pure,2014,1308
Sissili,sorgho rouge,pure,2015,1141
Sissili,sorgho rouge,pure,2016,1142
Sissili,sorgho rouge,pure,2017,1019
Sissili,sorgho rouge,pure,2018,1092
Sissili,sorgho rouge,pure,2019,1148
Sissili,sorgho rouge,pure,2020,931
Sissili,sorgho rouge,pure,2021,847
Ziro,sorgho rouge,pure,2012,1047
Ziro,sorgho rouge,pure,2013,1055
Ziro,sorgho rouge,pure,2014,2228
Ziro,sorgho rouge,pure,2015,1428
Ziro,sorgho rouge,pure,2016,986
Ziro,sorgho rouge,pure,2017,995
Ziro,sorgho rouge,pure,2018,1030
Ziro,sorgho rouge,pure,2019,966
Ziro,sorgho rouge,pure,2020,1029
Ziro,sorgho rouge,pure,2021,913
Bazega,sorgho rouge,pure,2012,1020
Bazega,sorgho rouge,pure,2013,1266
Bazega,sorgho rouge,pure,2014,1300
Bazega,sorgho rouge,pure,2015,1028
Bazega,sorgho rouge,pure,2016,1192
Bazega,sorgho rouge,pure,2017,799
Bazega,sorgho rouge,pure,2018,1074
Bazega,sorgho rouge,pure,2019,1115
Bazega,sorgho rouge,pure,2020,1216
Bazega,sorgho rouge,pure,2021,1114
Nahouri,sorgho rouge,pure,2012,1079
Nahouri,sorgho rouge,pure,2013,1267
Nahouri,sorgho rouge,pure,2014,1062
Nahouri,sorgho rouge,pure,2015,1198
Nahouri,sorgho rouge,pure,2016,1240
Nahouri,sorgho rouge,pure,2017,1600
Nahouri,sorgho rouge,pure,2018,1169
Nahouri,sorgho rouge,pure,2019,1213
Nahouri,sorgho rouge,pure,2020,1325
Nahouri,sorgho rouge,pure,2021,1340
Zoundweogo,sorgho rouge,pure,2012,1172
Zoundweogo,sorgho rouge,pure,2013,1491
Zoundweogo,sorgho rouge,pure,2014,1508
Zoundweogo,sorgho rouge,pure,2015,1126
Zoundweogo,sorgho rouge,pure,2016,1468
Zoundweogo,sorgho rouge,pure,2017,1471
Zoundweogo,sorgho rouge,pure,2018,1205
Zoundweogo,sorgho rouge,pure,2019,1376
Zoundweogo,sorgho rouge,pure,2020,1270
Zoundweogo,sorgho rouge,pure,2021,1392
Gnagna,sorgho rouge,pure,2012,
Gnagna,sorgho rouge,pure,2013,
Gnagna,sorgho rouge,pure,2014,741
Gnagna,sorgho rouge,pure,2015,997
Gnagna,sorgho rouge,pure,2016,1009
Gnagna,sorgho rouge,pure,2017,684
Gnagna,sorgho rouge,pure,2018,793
Gnagna,sorgho rouge,pure,2019,671
Gnagna,sorgho rouge,pure,2020,951
Gnagna,sorgho rouge,pure,2021,709
Gourma,sorgho rouge,pure,2012,973
Gourma,sorgho rouge,pure,2013,650
Gourma,sorgho rouge,pure,2014,1228
Gourma,sorgho rouge,pure,2015,1254
Gourma,sorgho rouge,pure,2016,1376
Gourma,sorgho rouge,pure,2017,1044
Gourma,sorgho rouge,pure,2018,1025
Gourma,sorgho rouge,pure,2019,1195
Gourma,sorgho rouge,pure,2020,1016
Gourma,sorgho rouge,pure,2021,1065
Komandjoari,sorgho rouge,pure,2012,
Komandjoari,sorgho rouge,pure,2013,633
Komandjoari,sorgho rouge,pure,2014,
Komandjoari,sorgho rouge,pure,2015,
Komandjoari,sorgho rouge,pure,2016,
Komandjoari,sorgho rouge,pure,2017,
Komandjoari,sorgho rouge,pure,2018,
Komandjoari,sorgho rouge,pure,2019,
Komandjoari,sorgho rouge,pure,2020,
Komandjoari,sorgho rouge,pure,2021,
Kompienga,sorgho rouge,pure,2012,1010
Kompienga,sorgho rouge,pure,2013,880
Kompienga,sorgho rouge,pure,2014,878
Kompienga,sorgho rouge,pure,2015,950
Kompienga,sorgho rouge,pure,2016,936
Kompienga,sorgho rouge,pure,2017,825
Kompienga,sorgho rouge,pure,2018,797
Kompienga,sorgho rouge,pure,2019,762
Kompienga,sorgho rouge,pure,2020,1007
Kompienga,sorgho rouge,pure,2021,756
Tapoa,sorgho rouge,pure,2012,1962
Tapoa,sorgho rouge,pure,2013,1236
Tapoa,sorgho rouge,pure,2014,2704
Tapoa,sorgho rouge,pure,2015,1438
Tapoa,sorgho rouge,pure,2016,1154
Tapoa,sorgho rouge,pure,2017,1044
Tapoa,sorgho rouge,pure,2018,921
Tapoa,sorgho rouge,pure,2019,1671
Tapoa,sorgho rouge,pure,2020,654
Tapoa,sorgho rouge,pure,2021,1053
Houet,sorgho rouge,pure,2012,999
Houet,sorgho rouge,pure,2013,1099
Houet,sorgho rouge,pure,2014,1291
Houet,sorgho rouge,pure,2015,1131
Houet,sorgho rouge,pure,2016,1173
Houet,sorgho rouge,pure,2017,1112
Houet,sorgho rouge,pure,2018,935
Houet,sorgho rouge,pure,2019,972
Houet,sorgho rouge,pure,2020,1053
Houet,sorgho rouge,pure,2021,898
Kenedougou,sorgho rouge,pure,2012,776
Kenedougou,sorgho rouge,pure,2013,805
Kenedougou,sorgho rouge,pure,2014,631
Kenedougou,sorgho rouge,pure,2015,862
Kenedougou,sorgho rouge,pure,2016,1037
Kenedougou,sorgho rouge,pure,2017,767
Kenedougou,sorgho rouge,pure,2018,1462
Kenedougou,sorgho rouge,pure,2019,1175
Kenedougou,sorgho rouge,pure,2020,972
Kenedougou,sorgho rouge,pure,2021,561
Tuy,sorgho rouge,pure,2012,1133
Tuy,sorgho rouge,pure,2013,1146
Tuy,sorgho rouge,pure,2014,1277
Tuy,sorgho rouge,pure,2015,1157
Tuy,sorgho rouge,pure,2016,983
Tuy,sorgho rouge,pure,2017,960
Tuy,sorgho rouge,pure,2018,1069
Tuy,sorgho rouge,pure,2019,903
Tuy,sorgho rouge,pure,2020,1026
Tuy,sorgho rouge,pure,2021,1014
Loroum,sorgho rouge,pure,2012,
Loroum,sorgho rouge,pure,2013,1211
Loroum,sorgho rouge,pure,2014,
Loroum,sorgho rouge,pure,2015,
Loroum,sorgho rouge,pure,2016,
Loroum,sorgho rouge,pure,2017,
Loroum,sorgho rouge,pure,2018,
Loroum,sorgho rouge,pure,2019,
Loroum,sorgho rouge,pure,2020,
Loroum,sorgho rouge,pure,2021,643
Passore,sorgho rouge,pure,2012,1380
Passore,sorgho rouge,pure,2013,
Passore,sorgho rouge,pure,2014,
Passore,sorgho rouge,pure,2015,
Passore,sorgho rouge,pure,2016,166
Passore,sorgho rouge,pure,2017,600
Passore,sorgho rouge,pure,2018,741
